20242821	20:28:51	 3013507d-118e-44da-b9a0-58887530624f 	 GET	undefined	/
20245322	18:53:00	 c7a291e6-9aa4-49ae-8886-be8f18605761 	 GET	undefined	/subdir/next
20245322	18:53:00	 40035e38-65de-455c-b288-5cdc81f997ef 	 GET	undefined	/subdir/css/style.css
20245822	18:58:20	 40ae8655-75f0-463b-bc43-32dd70a2fd2f 	 GET	undefined	/
20245822	18:58:38	 79af242d-629c-4b48-a8c3-1aab8804878e 	 GET	undefined	/
20245922	18:59:00	 9a2e5e8d-30c0-4dc1-88b3-1c45d17a1ca1 	 GET	undefined	/
20245922	18:59:04	 95ad5c07-8e14-4c0f-bf87-4a75754f1936 	 GET	undefined	/
20245922	18:59:08	 8365d163-d2d3-41e8-82e7-f91b1dd99b7e 	 GET	undefined	/new-page
20245922	18:59:56	 1694b183-43fe-4341-8e3a-a7d84b8dd0a0 	 GET	undefined	/new-page
20245922	18:59:56	 463480c3-1fb8-4a77-b0ec-d7b294a08cdc 	 GET	undefined	/css/style.css
20240022	19:00:01	 a54e5c42-ea53-46e1-a167-3957fb2a542e 	 GET	undefined	/
20240022	19:00:01	 38b90a65-f2c2-45be-84c5-0dc1f13964c3 	 GET	undefined	/css/style.css
20240022	19:00:01	 0355212c-afad-45e2-805d-558fea68c3de 	 GET	undefined	/img/ralph-mayhew-aIxIwhwKsLc-unsplash.jpg
20240322	19:03:12	 18d7b226-328c-491a-a3a2-ff54237abc58 	 GET	undefined	/new-page.html
20240322	19:03:12	 6fc965f3-82a7-4c35-a14f-b79ee16a22ff 	 GET	undefined	/css/style.css
20241422	19:14:48	 2f6f6f9c-3110-4f5c-a0b6-bd18221e0456 	 GET	undefined	/employees
20241522	19:15:03	 e587fa0e-5471-42b9-a524-03aef583870a 	 GET	undefined	/employees
20242622	19:26:39	 0e82ef68-4a5c-4842-89d1-a245b3ab9397 	 GET	undefined	/employees
20243022	19:30:08	 86cf743b-eb9c-4f56-baaa-ce8a88499aef 	 POST	undefined	/employees
20243022	19:30:15	 bd075a22-1a0a-4fcc-8e45-d8d18d3a3ab8 	 PUT	undefined	/employees
20243022	19:30:19	 1c1e6785-ef57-4f78-af74-a4aff69ce415 	 PUT	undefined	/employees
20243022	19:30:39	 25c309f5-d61f-49d7-ba55-ff495505b15b 	 DELETE	undefined	/employees
20243022	19:30:46	 299c1b51-9bde-4990-9681-5015a834bf2f 	 DELETE	undefined	/employees/5
20243022	19:30:55	 389bdc9a-13c7-4481-b32d-19a13d091c89 	 DELETE	undefined	/employees/2
20243122	19:31:39	 6bda8685-3f80-443b-bab1-0cd06d2a9541 	 GET	undefined	/employees/2
20243122	19:31:45	 894cb205-ca86-4873-a911-7ed58b6febe2 	 GET	undefined	/employees/20
20240822	23:08:02	 cb43c5a1-a361-4712-9e7c-66a11c2010aa 	 GET	undefined	/employees
20240822	23:08:10	 6288414a-40f6-45e0-817f-bfdc95674b44 	 GET	undefined	/employees
20240822	23:08:49	 2624f1ca-7732-4bd4-931a-db953bd1ae22 	 GET	undefined	/employees
20244223	11:42:48	 16014dca-b1a5-4ed3-80d4-1dc3b8c7b571 	 GET	undefined	/employees
20244323	11:43:28	 c94a47b2-2e1a-4e61-935f-682c4c6db57c 	 GET	undefined	/employees
20244423	11:44:02	 393373d3-6bb4-4244-85cc-1e39e07e8799 	 GET	undefined	/employees
20244523	11:45:16	 7fa34f80-4277-4452-866e-55799ff6b518 	 GET	undefined	/employees
20244523	11:45:30	 fb56eb57-b839-4ec8-98ca-01837509133b 	 GET	undefined	/employees
20244823	11:48:07	 58321080-8874-4de0-acf7-eeb5005fc699 	 GET	undefined	/employees
20245123	11:51:01	 1b707492-b5bd-437a-b6fa-44e0e31bc466 	 GET	undefined	/employees
20245123	11:51:09	 3ddb68f2-92e1-4cfe-91aa-9b61d15833d1 	 POST	undefined	/employees
20245123	11:51:39	 4c13d826-ae9d-41a7-bdaf-bd8374b19750 	 PUT	undefined	/employees/3
20245123	11:51:51	 362b56db-55c4-4758-8b97-52a8d2248cf0 	 PUT	undefined	/employees
20245223	11:52:02	 e496f5fa-c819-4354-84e2-0e8157625a4f 	 PUT	undefined	/employees/3
20245223	11:52:25	 9bc9b4d0-9a65-4c86-9b2f-10e4be983610 	 PUT	undefined	/employees/id=3
20245223	11:52:28	 0d873e8d-5bbd-4328-b5ad-66ed64083e53 	 PUT	undefined	/employees/id=3
20245223	11:52:35	 1ed887f1-a18d-4383-879a-1b2a57f4d681 	 PUT	undefined	/employees?id=3
20245223	11:52:43	 3bc6afe1-ae4b-4f6c-9749-b655c2aefd38 	 PUT	undefined	/employees/?id=3
20243023	12:30:07	 30755db9-601e-4024-af6a-b79b0d6f5a78 	 PUT	undefined	/employees/?id=3
20243023	12:30:25	 02231140-16ca-49d9-8824-d1ef35db42f2 	 PUT	undefined	/employees/?id=3
20243023	12:30:32	 9391f453-f68a-4be5-ad5d-3a5d78d9d096 	 PUT	undefined	/employees/?id=3
20243023	12:30:39	 7ab8b90c-5372-4288-8c65-1407c60ea85d 	 PUT	undefined	/employees/?id=3
20243023	12:30:46	 b8e66759-413f-49b3-9804-9633f2c6a2ca 	 PUT	undefined	/employees/?id=3
20243323	12:33:10	 f214341f-4ae0-487b-9931-ac34c0227eea 	 PUT	undefined	/employees/?id=3
20243323	12:33:24	 15ec750b-3b22-4c77-94bf-1846476aacc2 	 PUT	undefined	/employees/?id=3
20243323	12:33:41	 3f4daf87-1d6b-4ca1-a246-5acbc801d7ea 	 PUT	undefined	/employees/?id=3
20243323	12:33:47	 e9bc2d34-c38b-451f-a394-07770f839fc6 	 PUT	undefined	/employees/?id=3
20243423	12:34:01	 36749647-242d-4b19-a726-364fd97798f0 	 PUT	undefined	/employees/?id=3
20243423	12:34:34	 ac4e7d14-9516-4225-8206-51561484fd28 	 POST	undefined	/employees/
20243423	12:34:53	 696f1b83-abd3-42a4-adce-a57111d5d626 	 DELETE	undefined	/employees/3
20243523	12:35:02	 1b07df8e-99dc-44a8-b3ff-88e73178523f 	 DELETE	undefined	/employees/?id=3
20243523	12:35:11	 72b67865-1967-457a-8596-9e318877c265 	 DELETE	undefined	/employees/?id=2
20243523	12:35:38	 094a3764-28c5-4e73-9040-3cd2b4760db6 	 DELETE	undefined	/employees/id=2
20243523	12:35:41	 33d2e5d0-ebe8-4c8e-8c89-37fc619563dd 	 DELETE	undefined	/employees/id=2
20243523	12:35:47	 7e625805-24ac-4549-8ba6-a4ef5b66fc4b 	 DELETE	undefined	/employees/?id=2
20243523	12:35:52	 8e4da201-dda9-4e20-8059-d8f0213a59ad 	 DELETE	undefined	/employees/?id=3
20243623	12:36:26	 9cc5588b-81ff-4cb0-95c7-dcbfd9522d94 	 DELETE	undefined	/employees/
20243623	12:36:32	 4cc8bca8-6e96-4abe-8f68-ab115bf5fda9 	 GET	undefined	/employees
20243723	12:37:03	 0ae4ad76-95d0-4e1e-b1e0-2a91e583faa3 	 DELETE	undefined	/employees/?id:3
20243723	12:37:10	 829eb646-c544-46dc-9364-b9ad5b3a21c8 	 DELETE	undefined	/employees/?id=3
20243723	12:37:19	 a3cd0766-7da2-4434-bce9-1381da7c3510 	 DELETE	undefined	/employees/?id=3?
20243823	12:38:36	 57eab57a-7b7e-4a40-a085-ff91b38c9acd 	 DELETE	undefined	/employees/?id=3
20244023	12:40:18	 3d0b41a9-3274-4aa4-b6dd-335032b0699b 	 DELETE	undefined	/employees/?id=3
20244323	12:43:00	 db52b39c-d460-4a22-bd0d-ee1ad194fe7d 	 DELETE	undefined	/employees/?id=3
20244323	12:43:03	 26124d5c-a5a5-4725-b5fa-b6ce3d5a1766 	 DELETE	undefined	/employees/?id=3
20244323	12:43:36	 08014d32-1752-481d-a393-77714a080ae6 	 DELETE	undefined	/employees/?id=3
20244423	12:44:30	 945b30e9-774b-4884-873a-acf926994632 	 DELETE	undefined	/employees/?id=3
20244423	12:44:51	 78978ec5-e713-48b9-a838-61834cf41211 	 DELETE	undefined	/employees/?id=3
20244523	12:45:34	 ebf60a93-dd6a-4cc3-a0d3-b354fbd8b2d5 	 DELETE	undefined	/employees/?id=3
20244523	12:45:40	 e3c4f8d4-a0d7-481d-813b-5e8fe9beddec 	 DELETE	undefined	/employees/?id=2
20244623	12:46:18	 c63d9c56-d175-405a-8f71-0ad8518fe80c 	 DELETE	undefined	/employees/?id=2
20245123	12:51:24	 f87022cd-94ac-4536-aaf1-a1c94e6ea13c 	 DELETE	undefined	/employees/?id=2
